development_name,building_number,address,interruptions,planned,reported_datetime,restoration_hours,buildings,units,population
ISAACS,,"1806 1ST AVENUE NEW YORK, NY 10128 Line D",Electric NO SERVICE,Planned,2020-01-24 10:00:00,1,1,23,32
